legacy_refn,category_hint,source_filename,source_size_bytes,kind,english,headword,target_storage_path_template
10970,sentence,"to taste ,v.jpg",13043,jpg,Do (you) want to taste this spaghetti?,Vuoi assaggiare questi spaghetti?,words/{word_uuid}/flashcard.jpg
10975,sentence,"toilet ,il.jpg",22625,jpg,Can (I) go to the toilet?,Posso andare al gabinetto?,words/{word_uuid}/flashcard.jpg
10976,sentence,"toilet paper ,la.jpg",13701,jpg,The toilet paper is finished.,La carta igenica è finita.,words/{word_uuid}/flashcard.jpg
10977,sentence,"(town) square ,la.jpg",48691,jpg,Which is the main square?,Qual è la piazza principale?,words/{word_uuid}/flashcard.jpg
10978,sentence,"tomato ,il.jpg",30909,jpg,Buy tomato(es) to prepare the sauce.,Compra il pomodoro per preparare il sugo.,words/{word_uuid}/flashcard.jpg
10980,sentence,"too much ,adj.jpg",12861,jpg,That woman talks too much.,Quella donna parla troppo.,words/{word_uuid}/flashcard.jpg
10982,sentence,"toothbrush ,lo.jpg",5568,jpg,(I) have to buy a new toothbrush.,Devo comprare un nuovo spazzolino da denti.,words/{word_uuid}/flashcard.jpg
10983,sentence,"towards ,prep.jpg",14468,jpg,Let (us) go towards the Vatican.,Andiamo verso il Vaticano.,words/{word_uuid}/flashcard.jpg
10985,sentence,"traffic jam ,l (m).jpg",28815,jpg,If (you) go near to the stadium (you) will certainly find a traffic jam.,Se passi vicino allo stadio troverai sicuramente un ingorgo.,words/{word_uuid}/flashcard.jpg
10986,sentence,"train ,il.jpg",18383,jpg,The train is late.,Il treno è in ritardo.,words/{word_uuid}/flashcard.jpg
10987,sentence,"traveller ,il.jpg",22151,jpg,Bill is a great traveller.,Bill è un grande viaggiatore.,words/{word_uuid}/flashcard.jpg
10988,sentence,"tree ,l (m).jpg",21373,jpg,There are lots of trees in my garden.,Nel mio giardino ci sono molti alberi.,words/{word_uuid}/flashcard.jpg
10989,sentence,"trousers ,npl.jpg",24275,jpg,Put on this jersey with black trousers.,Mettiti questa maglia con i pantaloni neri.,words/{word_uuid}/flashcard.jpg
10991,sentence,"Tuesday ,m.swf",2528,swf,(I) have Italian class on Tuesday and Wednesday.,Ho lezione di italiano il martedì e il mercoledì.,words/{word_uuid}/flashcard.png
10992,sentence,"tuna (tunny fish) ,il.jpg",34086,jpg,(I) dislike spaghetti with tuna.,Non mi piacciono gli spaghetti con il tonno.,words/{word_uuid}/flashcard.jpg
10993,sentence,"turkey ,il.jpg",41067,jpg,For Thanksgiving Americans usually eat stuffed turkey.,Per la festa del ringraziamento di solito gli americani mangiano il tacchino ripieno.,words/{word_uuid}/flashcard.jpg
10994,sentence,"turquoise ,adj.swf",1327,swf,The bathing suit (I) prefer is the turquoise one.,Il costume che preferisco è quello turchese.,words/{word_uuid}/flashcard.png
10995,sentence,"TV ,la.jpg",20348,jpg,Can (you) switch on the TV? (I)`d like to see a film.,Puoi accendere la televisione? Vorrei vedere un film.,words/{word_uuid}/flashcard.jpg
10998,sentence,"two ,num.swf",1381,swf,(I) have two cats and nine parrots.,Ho due gatti e nove pappagalli.,words/{word_uuid}/flashcard.png
11000,sentence,"umbrella ,l (m).jpg",25522,jpg,(I) have forgotten the umbrella.,Mi sono dimenticata l‘ombrello.,words/{word_uuid}/flashcard.jpg
11003,sentence,"until ,prep.jpg",17141,jpg,(You) have to wait until Monday.,Devi aspettare fino a lunedi.,words/{word_uuid}/flashcard.jpg
11005,sentence,"up ,adv.jpg",22909,jpg,Can (you) go up to grandma`s to borrow some sugar?,Puoi andare su dalla nonna a prendere un po‘ di zucchero?,words/{word_uuid}/flashcard.jpg
11008,sentence,"vegetable ,la.jpg",63943,jpg,"(I) love vegetables, especially carrots.","Adoro la verdura, specialmente le carote.",words/{word_uuid}/flashcard.jpg
11013,sentence,"fireplace ,il.jpg",26235,jpg,(I)`d like to have a house with a fireplace.,Mi piacerebbe avere una casa con il caminetto.,words/{word_uuid}/flashcard.jpg
11015,sentence,"spicy ,adj.jpg",37290,jpg,This sauce is too spicy.,Questo sugo è troppo piccante.,words/{word_uuid}/flashcard.jpg
11016,sentence,"washbasin ,il.jpg",22561,jpg,Clean the washbasin.,Pulisci il lavandino.,words/{word_uuid}/flashcard.jpg
11018,sentence,"coffetable ,il.jpg",11369,jpg,The newspaper is on the coffee table.,Il giornale è sul tavolino.,words/{word_uuid}/flashcard.jpg
11019,sentence,"wave (sea) ,l (f).jpg",24060,jpg,The wave breaks against the rock.,L‘onda si infrange sullo scoglio.,words/{word_uuid}/flashcard.jpg
11020,sentence,"we ,prn.jpg",28209,jpg,We are Italian and (we) are 22 years old.,Noi siamo italiani e abbiamo 22 anni.,words/{word_uuid}/flashcard.jpg
11021,sentence,"weak ,adj.jpg",8261,jpg,"(You) can`t go out, (you) are too weak.","Non puoi uscire, sei troppo debole.",words/{word_uuid}/flashcard.jpg
11022,sentence,"weather ,il.jpg",10920,jpg,The weather is unpredictable and strange here.,Qui il tempo è imprevedibile e strano.,words/{word_uuid}/flashcard.jpg
11026,sentence,"well ,adv.jpg",37771,jpg,"How are (you)? - Well, thanks.",Come stai? - Bene grazie.,words/{word_uuid}/flashcard.jpg
11028,sentence,"what a pity what a shame ,exc.jpg",14044,jpg,(I) can`t come to the party. -What a pity!,Non posso venire alla festa. - Che peccato!,words/{word_uuid}/flashcard.jpg
11029,sentence,"what ,q.jpg",15917,jpg,What? (I) didn`t understand. Can (you) repeat that? (formal),Che cosa? Non ho capito. Può ripetere?,words/{word_uuid}/flashcard.jpg
11030,sentence,"when ,q.jpg",25814,jpg,When does the guided tour start?,Quando inizia la visita guidata?,words/{word_uuid}/flashcard.jpg
11031,sentence,"from where ,prep.jpg",5489,jpg,Have (you) seen my mum arrive? From where?,Hai visto arrivare mia mamma? Da dove?,words/{word_uuid}/flashcard.jpg
11032,sentence,"where ,q.jpg",20982,jpg,Where do (you) live in Italy?,Dove abiti in Italia?,words/{word_uuid}/flashcard.jpg
11033,sentence,"while ,conj.jpg",13282,jpg,Sit down while (I) finish preparing dinner.,Siediti mentre finisco di preparare la cena.,words/{word_uuid}/flashcard.jpg
11034,sentence,"white ,adj.swf",785,swf,There are lots of white clouds in the sky today.,Oggi in cielo ci sono molte nuvole bianche.,words/{word_uuid}/flashcard.png
11035,sentence,"who ,q.jpg",35326,jpg,Who are (you)? (informal),Chi sei?,words/{word_uuid}/flashcard.jpg
11037,sentence,"wide ,adj.jpg",17844,jpg,"The room is five meters long, three meters wide and two and half meters high.","La stanza è lunga cinque metri, larga tre metri e alta due metri e mezzo.",words/{word_uuid}/flashcard.jpg
11040,sentence,"wind ,il.jpg",15650,jpg,The wind blows through the trees.,Il vento soffia tra gli alberi.,words/{word_uuid}/flashcard.jpg
11041,sentence,"window ,la.jpg",33371,jpg,Can (you) close the window? - It`s too cold.,Puoi chiudere la finestra? - Fa troppo freddo.,words/{word_uuid}/flashcard.jpg
11045,sentence,"with me ,prn.jpg",23968,jpg,Do (you) want to come with me?,Vuoi venire con me?,words/{word_uuid}/flashcard.jpg
11046,sentence,"without ,prep.jpg",11492,jpg,Without Maria it is not a beautiful party.,Senza Maria non è una bella festa.,words/{word_uuid}/flashcard.jpg
11047,sentence,"woman ,wife ,la.jpg",24350,jpg,That woman is my mother.,Quella donna è mia madre.,words/{word_uuid}/flashcard.jpg
11048,sentence,"woods ,forest ,il.jpg",49857,jpg,The woods scare me at night.,Il bosco mi fa paura di notte.,words/{word_uuid}/flashcard.jpg
11050,sentence,"world ,il.jpg",34900,jpg,(I) wish for (would like) peace in the world.,Vorrei la pace nel mondo.,words/{word_uuid}/flashcard.jpg
11053,sentence,"yellow ,adj.swf",951,swf,Yellow is a very sunny colour.,Il giallo è un colore molto solare.,words/{word_uuid}/flashcard.png
11054,sentence,"yes ,adv.jpg",16024,jpg,"Do (you) like my new sweater? - Yes, (I do).",Ti piace il mio maglione nuovo? - Sì.,words/{word_uuid}/flashcard.jpg
11056,sentence,"you (formal) ,prn.jpg",12397,jpg,"Excuse me, (enter) after you (formal, singular).","Prego, entri prima Lei.",words/{word_uuid}/flashcard.jpg
11060,sentence,"youth ,il.jpg",55872,jpg,There was a group of youths in the dance hall.,C‘era un gruppo di giovani nella sala da ballo.,words/{word_uuid}/flashcard.jpg
11061,sentence,"zero ,num.swf",1979,swf,Zero multiplied by zero is zero.,Zero per zero fa zero.,words/{word_uuid}/flashcard.png
11062,sentence,"although ,conj.swf",3011,swf,"Although it was Sunday, there was a lot of traffic.",Sebbene fosse domenica c‘era molto traffico.,words/{word_uuid}/flashcard.png
11276,sentence,ZE10105.swf,978,swf,(I) arrived an hour ago.,Sono arrivato un‘ora fa.,words/{word_uuid}/flashcard.png
13428,sentence,ZE10108.jpg,24420,jpg,(You) have to give her toy to your sister.,Devi dare il suo gioco a tua sorella.,words/{word_uuid}/flashcard.jpg
13429,sentence,ZE10109.jpg,17929,jpg,What do (you) want to say? (I) don`t understand you. (inf.sing),Cosa vuoi dire? Non ti capisco.,words/{word_uuid}/flashcard.jpg
15284,sentence,ze10000.JPG,18196,jpg,There are some guests in the living room.,Ci sono degli ospiti in salotto.,words/{word_uuid}/flashcard.jpg
15287,sentence,ZE10020.swf,1272,swf,The coach is training the team.,L‘allenatore sta allenando la squadra.,words/{word_uuid}/flashcard.png
15290,sentence,ZE10040.swf,748,swf,(I) wrote all the postcards.,Ho scritto tutte le cartoline.,words/{word_uuid}/flashcard.png
15291,sentence,"clean,adj.jpg",26016,jpg,The apron is clean.,Il grembiule è pulito.,words/{word_uuid}/flashcard.jpg
15292,sentence,ze10003.jpg,19836,jpg,Yesterday (I) visited my grandmother at the hospital.,Ieri sono andato a trovare mia nonna all‘ospedale.,words/{word_uuid}/flashcard.jpg
15297,sentence,ze10008.jpg,9058,jpg,"Fine, thank you and you, how are you? (inf.sing)","Bene, grazie, e tu come stai?",words/{word_uuid}/flashcard.jpg
15298,sentence,ZE10050.jpg,25963,jpg,Welcome! (We) were waiting for you. (formal),Benvenuto! La stavamo aspettando.,words/{word_uuid}/flashcard.jpg
15301,sentence,ze10011.jpg,16989,jpg,"Good afternoon, Lucia!","Buon pomeriggio, Lucia!",words/{word_uuid}/flashcard.jpg
15302,sentence,ZE10070.JPG,25062,jpg,(I) have made the reservation for the next holidays.,Ho fatto la prenotazione per le prossime vacanze.,words/{word_uuid}/flashcard.jpg
15303,sentence,ze10080.jpg,20648,jpg,The hotel porter helped us with the luggage.,Il portiere ci ha aiutati con le valigie.,words/{word_uuid}/flashcard.jpg
15306,sentence,ze10110.jpg,21545,jpg,The information wasn`t confirmed by the newspaper.,L‘informazione non è stata confermata dal giornale.,words/{word_uuid}/flashcard.jpg
15307,sentence,ZE10041.swf,630,swf,"Do (you) like (the) romantic movies? (informal, plural)",Vi piacciono i film romantici?,words/{word_uuid}/flashcard.png
15311,sentence,ZE10140.jpg,20021,jpg,(I) would like to go on holiday.,Vorrei andare in vacanza.,words/{word_uuid}/flashcard.jpg
15312,sentence,ZE10150.jpg,11245,jpg,The garden is very big.,Il giardino è molto grande.,words/{word_uuid}/flashcard.jpg
15313,sentence,ZE10151.jpg,11341,jpg,The road is in the shadow (shade).,La strada è all‘ombra.,words/{word_uuid}/flashcard.jpg
15314,sentence,ZE10152.swf,2109,swf,(I) have a toy store.,Ho un negozio di giocattoli.,words/{word_uuid}/flashcard.png
15315,sentence,ZE10153.swf,2360,swf,Do (you) want a slice of cake?,Vuoi una fetta di torta?,words/{word_uuid}/flashcard.png
15316,sentence,ZE10154.swf,225,swf,This place is booked.,Questa posto è prenotato.,words/{word_uuid}/flashcard.png
15317,sentence,ZE10155.swf,1077,swf,My apartment is very small.,Il mio appartamento è molto piccolo.,words/{word_uuid}/flashcard.png
15318,sentence,ZE10156.swf,1165,swf,(I)`ve booked your table for tonight at eight. (formal),Ho prentato il suo tavolo per stasera alle otto.,words/{word_uuid}/flashcard.png
15319,sentence,ZE10160.jpg,24531,jpg,(I) need a new bag.,Ho bisogno di una borsa nuova.,words/{word_uuid}/flashcard.jpg
15320,sentence,ZE10170.jpg,17297,jpg,(I) have a red car.,Ho una macchina rossa.,words/{word_uuid}/flashcard.jpg
15321,sentence,ZE10180.jpg,12636,jpg,(I) must finish the book by tomorrow.,Devo finire il libro per domani.,words/{word_uuid}/flashcard.jpg
15322,sentence,ZE10190.jpg,8752,jpg,Do (you) need some help? (inf.sing),Hai bisogno d‘aiuto?,words/{word_uuid}/flashcard.jpg
15323,sentence,ZE10200.jpg,9891,jpg,"(You) must stop smoking, it`s very bad for your health. (inf.sing)","Devi smettere di fumare, fa male alla salute.",words/{word_uuid}/flashcard.jpg
15342,sentence,ZE10016.jpg,14643,jpg,The international airport is closed for the fog.,L‘aeroporto internazionale è chiuso per nebbia.,words/{word_uuid}/flashcard.jpg
15353,sentence,ZE10017.JPG,23225,jpg,(I) took a taxi to come back home.,Ho presto un taxi per tornare a casa.,words/{word_uuid}/flashcard.jpg
15355,sentence,ze10410.jpg,7450,jpg,(What do) you think about it? (inf.sing),Tu cosa ne pensi?,words/{word_uuid}/flashcard.jpg
15426,sentence,ZE10081.JPG,25482,jpg,(I) registered your passport number. (formal),Ho registrato il vostro numero di passaporto.,words/{word_uuid}/flashcard.jpg
15430,sentence,ZE10084.jpg,15097,jpg,The elevator of the building is out of order.,L‘ascensore del palazzo è rotto.,words/{word_uuid}/flashcard.jpg
15439,sentence,ZE10100.swf,1049,swf,Can (you) give me your address?,Mi dai il tuo indirizzo?,words/{word_uuid}/flashcard.png
15440,sentence,ZE10158.swf,1865,swf,My best friend lives in Australia.,La mia migliore amica vive in Australia.,words/{word_uuid}/flashcard.png
15442,sentence,ze10930.jpg,20510,jpg,How long does the movie last?,Quanto tempo dura il film?,words/{word_uuid}/flashcard.jpg
15443,sentence,ze10940.jpg,12911,jpg,Whose is that ball?,Di chi è quel pallone?,words/{word_uuid}/flashcard.jpg
15447,sentence,ZE10021.JPG,33376,jpg,The tourist (f) is taking a photo of the colosseum.,La turista sta fotografando il colosseo.,words/{word_uuid}/flashcard.jpg
15450,sentence,ZE10022.jpg,18583,jpg,"(I) have never seen that girl before, do (you) know who she is? (inf.sing)","Non ho mai visto quella ragazza, sai chi è?",words/{word_uuid}/flashcard.jpg
15451,sentence,ze10023.jpg,22180,jpg,Who is next?,A chi tocca?,words/{word_uuid}/flashcard.jpg
15452,sentence,ZE10024.JPG,25732,jpg,Which train do (you) take? (inf.sing),Quale treno prendi?,words/{word_uuid}/flashcard.jpg
15582,sentence,ze10018.jpg,21018,jpg,"If you (informal, plural) say so, (I) believe it! (plural)","Se lo dite voi, ci credo.",words/{word_uuid}/flashcard.jpg
15583,sentence,ze10025.jpg,20730,jpg,In the square there are a lot of people.,In piazza ci sono molte persone.,words/{word_uuid}/flashcard.jpg
15584,sentence,ze10026.jpg,20048,jpg,The police informed me about the accident.,La polizia mi ha informato dell‘incidente.,words/{word_uuid}/flashcard.jpg
15585,sentence,ZE10201.jpg,8880,jpg,"Today, (you) have a wonderful dress! (inf.sing)",Hai un bellissimo vestito oggi!,words/{word_uuid}/flashcard.jpg
15588,sentence,ZE10161.jpg,18778,jpg,Have (you) finished your homework? (inf.sing),Hai finito i compiti?,words/{word_uuid}/flashcard.jpg
15609,sentence,ZE10202.JPG,16516,jpg,(I) would like to go to Africa next summer.,L‘estate prossima mi piacerebbe andare in Africa.,words/{word_uuid}/flashcard.jpg
15716,sentence,ZE13310.JPG,30537,jpg,(It) was a very unpleasant accident.,È stato uno spiacevole incidente.,words/{word_uuid}/flashcard.jpg
15732,sentence,ze10162.jpg,46618,jpg,"Can (I) have another glass of wine, please?","Posso avere un altro bicchiere di vino, per piacere?",words/{word_uuid}/flashcard.jpg
15733,sentence,ZE13440.jpg,14829,jpg,"Luca can come tonight, but tomorrow (he)`s busy.","Luca può venire stasera, ma domani è occupato.",words/{word_uuid}/flashcard.jpg
15734,sentence,ZE13450.jpg,14829,jpg,Can (you) make less noise? (I)`m studying!,Puoi fare meno rumore? Sto studiando!,words/{word_uuid}/flashcard.jpg
15735,sentence,ze13460.jpg,28456,jpg,"Can (you) give me the bill of the hotel, please? (form.sing)","Può darmi la ricevuta dell‘hotel, per piacere?",words/{word_uuid}/flashcard.jpg
15736,sentence,ze13470.jpg,9709,jpg,"Can (you) tell me where the cathedral is, please? (form.sing)","Può dirmi dove si trova la cattedrale, per piacere?",words/{word_uuid}/flashcard.jpg
15737,sentence,ZE13480.jpg,15579,jpg,"Can (you) show me the way to the city centre, please? (form.sing)","Può mostrarmi la strada per il centro, per piacere?",words/{word_uuid}/flashcard.jpg
15738,sentence,ze10031.jpg,15357,jpg,(I) don`t know what to tell you.,Non so cosa dirti.,words/{word_uuid}/flashcard.jpg
15739,sentence,ze10032.jpg,20158,jpg,(I) don`t understand Luisa when she speaks German.,Non capisco Luisa quando parla tedesco.,words/{word_uuid}/flashcard.jpg
15740,sentence,ze10033.jpg,11265,jpg,"Can (I) have a biscuit? That`s alright, but only one.","Posso avere un biscotto? Va bene, ma solo uno.",words/{word_uuid}/flashcard.jpg
15741,sentence,ze10034.jpg,31919,jpg,"Oh, sorry! It doesn`t matter.","Oh, mi scusi! Non importa!",words/{word_uuid}/flashcard.jpg
15742,sentence,ze10035.jpg,11076,jpg,Is it possible that (you)`re always late?,È possibile che sei sempre in ritardo?,words/{word_uuid}/flashcard.jpg
15743,sentence,ze10036.jpg,12614,jpg,Excuse me! Where`s the station?,Scusi! Dov‘è la stazione?,words/{word_uuid}/flashcard.jpg
15744,sentence,ZE10163.jpg,18778,jpg,Have (you) received my letter? (form.sing),Ha ricevuto la mia lettera? (formal),words/{word_uuid}/flashcard.jpg
15745,sentence,ze10203.JPG,29570,jpg,Here is your taxi. (formal),Ecco il suo taxi.,words/{word_uuid}/flashcard.jpg
15746,sentence,ZE13312.JPG,22401,jpg,"(It) was a bad day, when (we) left.","Quando siamo partiti, era una brutta giornata.",words/{word_uuid}/flashcard.jpg
15747,sentence,ze10037.jpg,40719,jpg,Where is the nearest bank?,Dov‘è la banca più vicina?,words/{word_uuid}/flashcard.jpg
15748,sentence,ze10038.jpg,16606,jpg,Where are my books?,Dove sono i miei libri?,words/{word_uuid}/flashcard.jpg
